session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
fp1,14,"Yeah, OK, behind now. Next one is Ocon 5 behind.",2023-08-25 11:24:33,6688,2023-08-25 11:24:39
fp1,4,"Lando, we are happy with the strat 2.",2023-08-25 11:24:33,6453,2023-08-25 11:24:39
fp1,24,"Schwarzmann behind him, facing next one, pushing Ocon. Ocon, three seconds. Ocon, two seconds.",2023-08-25 11:24:25,12640,2023-08-25 11:24:37
fp1,63,Seven seconds to Perez.,2023-08-25 11:24:29,6090,2023-08-25 11:24:35
fp1,14,"Gasly there now and then Magnussen. Yeah, let's do double cool. Magnussen one behind.",2023-08-25 11:24:22,10336,2023-08-25 11:24:34
fp1,63,"Yeah, so, Ricciardo, two seconds, fuel.",2023-08-25 11:24:22,8117,2023-08-25 11:24:32
fp1,39,"Next car is Ocon. He is four seconds behind now. Should also be on high fuel constant pushing. Can you find me a gap where I can have 10 seconds at least? Ocon, one second. Ocon, one second. I think behind Ocon is a good gap.",2023-08-25 11:24:11,19594,2023-08-25 11:24:31
fp1,14,Gasly 1.5 behind.,2023-08-25 11:24:18,5173,2023-08-25 11:24:25
fp1,44,And then Magnussen coming through at 2.5. And then Ocon at 5 seconds. So next car on the lap will be Ocon. 3 seconds. Now 1.5.,2023-08-25 11:24:08,15605,2023-08-25 11:24:24
fp1,4,Perez continues laps out of turn 3.,2023-08-25 11:24:20,5898,2023-08-25 11:24:24
fp1,2,Definitely short of air front locking.,2023-08-25 11:24:15,6474,2023-08-25 11:24:23
fp1,14,"Sargeant, there now. OK, so you've got two and a half seconds to the next one. So Leclerc, one and a half seconds. And then Bottas, there's two behind him. So Leclerc, now, and then Bottas, one second. OK. Think about the double-course. Yeah, agreed. We're on it. Bottas, there now. OK, so you're clear for three seconds. And then Gasly, three behind now. And then Magnussen, there's five behind you. OK.",2023-08-25 11:23:48,30026,2023-08-25 11:24:23
fp1,24,"Watch Gasly now, pushing. There we have it again, two Magnussen. Watch Magnussen now, pushing.",2023-08-25 11:24:14,10890,2023-08-25 11:24:22
fp1,22,Offset zero. Charge off. Go.,2023-08-25 11:24:18,6432,2023-08-25 11:24:22
fp1,63,Ricciardo is on fuel at 5 behind.,2023-08-25 11:24:17,5941,2023-08-25 11:24:22
fp1,22,"Albon, sustainable behind 9 seconds. Engine 9, position 5. Verstappen, 3 preparing.",2023-08-25 11:24:07,11125,2023-08-25 11:24:20
fp1,63,"So we've got a 10 second gap now to the next car. We don't know yet.",2023-08-25 11:24:07,8864,2023-08-25 11:24:15
fp1,24,"I was looking for double quota if possible, but... Three seconds. Albon pushing. Two seconds. Albon pushing. Then Sargeant pushing. Watch Sargeant. Watch Sargeant now. And then Leclerc pushing. Four seconds. Now three seconds. Leclerc pushing. Behind Leclerc three seconds. Valtteri pushing. And we stay on single charge.",2023-08-25 11:23:42,31477,2023-08-25 11:24:12
fp1,39,I think Gasly is pushing too. Watch for Gasly. Two seconds. And behind him is Magnussen. Three seconds behind Magnussen. Two seconds.,2023-08-25 11:23:56,14496,2023-08-25 11:24:10
fp1,4,"Perez in continuous laps, turn 1.",2023-08-25 11:24:08,5834,2023-08-25 11:24:09
fp1,63,"Ocon, two seconds behind.",2023-08-25 11:24:03,5557,2023-08-25 11:24:08
fp1,1,"OK, so the train of cars at high fuel begins at turn 8. We're on a double slow. You can start to pick up the pace a little bit here, Max. Don't overcool the bulk.",2023-08-25 11:23:56,11253,2023-08-25 11:24:08
fp1,44,"So time to Verstappen. It's all in the middle sector. It's very close in sectors 1 and 2. So three and a half tenths. Sector 3. Albon coming through. So Albon car behind. And then Sargeant behind him. One and a half. And then next car Leclerc at two and a half. Now one and a half. And Valtteri right behind him. One and a half. Next car Schwarzmann on a slow. Gasly next car. So Gasly at three seconds.",2023-08-25 11:23:35,30773,2023-08-25 11:24:07
fp1,11,And mode 6. Mode 6.,2023-08-25 11:23:59,5536,2023-08-25 11:24:05
fp1,22,"Namo Gut. OK, Yuki. So, Albon is pushing too well behind. We try to stay in this position because it's very good and it's messy otherwise. If you want to speed up, it's fine. DRS and brake turn 11. Albon 11 behind.",2023-08-25 11:23:45,20832,2023-08-25 11:24:04
fp1,4,Be careful of turn 1.,2023-08-25 11:24:01,4960,2023-08-25 11:24:04
fp1,63,"We let Magnussen through. If I need to come through the pits and wait, I'll do that. Yeah, we're just discussing where we need to be on track.",2023-08-25 11:23:51,11530,2023-08-25 11:24:03
fp1,11,Press and hold for five seconds. Press and hold.,2023-08-25 11:23:53,6154,2023-08-25 11:23:59
fp1,10,There are a few slower cars ahead of you.,2023-08-25 11:23:54,6240,2023-08-25 11:23:59
fp1,39,"Next car is Gasly, four and a half seconds behind.",2023-08-25 11:23:49,7498,2023-08-25 11:23:57
fp1,4,"Okay, first car in the push lap. Ricciardo, open the lap now.",2023-08-25 11:23:51,7584,2023-08-25 11:23:56
fp1,14,"Okay, so we'll do a big call now. Big call for the tyres. You have got now a load of cars that's going to come through. First one, Schwarzenegger, four behind, and they've got about a four-second gap between them. Ten seconds back from you, there's a bit of a gap. Now, Schwarzenegger's gone slow, so it's Albon pushing three behind, and then Sargeant, three behind him. Now, Albon, two behind. The gap between the cars is about three seconds, so Albon there now, and then you've got two seconds to Sargeant, three seconds to the car.",2023-08-25 11:23:17,31968,2023-08-25 11:23:52
fp1,63,"Yeah, AFM, we need to try and find Yuki Gasly. Now two behind. Behind him, Magnussen, three seconds. Now two.",2023-08-25 11:23:41,12085,2023-08-25 11:23:51
fp1,1,"Engine 10, engine 1-0, position 10, position 1-0.",2023-08-25 11:23:41,10144,2023-08-25 11:23:51
fp1,39,And behind him is Bottas. One second. Watch for Bottas now.,2023-08-25 11:23:42,7434,2023-08-25 11:23:49
fp1,31,"OK, so I'm happy to continue at the moment. Let us know if you get any repeat instances of that, please.",2023-08-25 11:23:40,7754,2023-08-25 11:23:48
fp1,22,"Yuki, turn 2. Do you need stability?",2023-08-25 11:23:40,5493,2023-08-25 11:23:46
fp1,39,Next car is Charles. Two seconds behind on high fuel.,2023-08-25 11:23:35,9034,2023-08-25 11:23:44
fp1,3,"Reminder for shape 3 after turn 1, charge off.",2023-08-25 11:23:38,6752,2023-08-25 11:23:42
fp1,10,There will be about six time laps remaining.,2023-08-25 11:23:34,7562,2023-08-25 11:23:40
fp1,63,"We'll go for a double slope. Five seconds behind Gasly.",2023-08-25 11:23:28,10741,2023-08-25 11:23:39
fp1,20,Six more timed laps.,2023-08-25 11:23:34,5322,2023-08-25 11:23:38
fp1,39,"Behind him is Sargeant, also on high fuel. Two seconds behind.",2023-08-25 11:23:28,9013,2023-08-25 11:23:37
fp1,1,"Engine 9, position 6.",2023-08-25 11:23:29,7946,2023-08-25 11:23:36
fp1,3,"Okay, Perez is sustainable. Nine behind. We stay in front of Perez. Position is good. Offset is on zero. Charge of last corner.",2023-08-25 11:23:23,12256,2023-08-25 11:23:34
fp1,16,And we have six more time laps after this. Six time laps.,2023-08-25 11:23:20,8352,2023-08-25 11:23:33
fp1,81,"Ok, cars in place, behind.",2023-08-25 11:23:26,5472,2023-08-25 11:23:31
fp1,77,"That's Russell on low fuel alongside you. Keep pushing.",2023-08-25 11:23:25,6346,2023-08-25 11:23:30
fp1,24,Six seconds behind. Alonso in phase.,2023-08-25 11:23:20,7370,2023-08-25 11:23:29
fp1,44,"Main losses to Verstappen. Min speed turn 8, turn 13. He may be on a slow lap. There behind him Alonso at five seconds. Looks like he may be on a slow as well.",2023-08-25 11:23:15,14517,2023-08-25 11:23:29
fp1,39,"Okay, Rob, you can go charge button on and look for Albon pushing behind on high fuel. He's two seconds behind right now.",2023-08-25 11:23:19,10229,2023-08-25 11:23:27
fp1,23,"SF Sportsman should do a cool lap. Car behind is Logan, three seconds.",2023-08-25 11:23:16,8224,2023-08-25 11:23:26
fp1,81,Perez is 3 seconds pushing.,2023-08-25 11:23:16,6197,2023-08-25 11:23:24
fp1,3,"Next one pushing, Perez 11 behind. So you can open the gap where you are, open the gap where you are, and then good braking, good pace turn 11-12.",2023-08-25 11:23:08,14368,2023-08-25 11:23:23
fp1,20,"For reference, there is a 6.5 second gap behind you, Torque. I'm not saying you can't drop back, just letting you know.",2023-08-25 11:23:09,9632,2023-08-25 11:23:19
fp1,81,"For turn 1, suggest back-right toggle, not top-right toggle. That will give you the mid-diff back-right toggle turn 1.",2023-08-25 11:23:05,11978,2023-08-25 11:23:17
fp1,1,"So, Checo at three seconds, coming through. Let him through before seven.",2023-08-25 11:23:07,8480,2023-08-25 11:23:14
fp1,24,All by the line. Charge on. Charge on.,2023-08-25 11:23:09,5813,2023-08-25 11:23:14
fp1,44,"OK, Lewis, happy to take a double call. You've got Zhou at seven seconds, currently P2, three and a half tenths to Verstappen, P1.",2023-08-25 11:23:05,10762,2023-08-25 11:23:13
fp1,22,"Engine 8, position 9.",2023-08-25 11:23:04,5898,2023-08-25 11:23:12
fp1,11,Press and hold overtake for five seconds. Press and hold overtake.,2023-08-25 11:23:04,6645,2023-08-25 11:23:09
fp1,3,On the wickets.,2023-08-25 11:23:05,4704,2023-08-25 11:23:07
fp1,3,"And then we have one McLaren, Norris, four behind, and that's it. We are faced with Max and Piastri. Norris pushing. Norris pushing 1.5, coming now.",2023-08-25 11:22:47,18997,2023-08-25 11:23:05
fp1,81,Strat 3.,2023-08-25 11:22:56,5280,2023-08-25 11:23:03
fp1,31,"Okay, we're having a look now.",2023-08-25 11:22:48,10933,2023-08-25 11:22:59
fp1,22,"Turn, turn, cool down, single cool down.",2023-08-25 11:22:52,7584,2023-08-25 11:22:58
fp1,1,"We'll go for a double slow here, Max.",2023-08-25 11:22:50,5408,2023-08-25 11:22:55
fp1,81,"And Oscar, you'll need to do some focus on recharge here.",2023-08-25 11:22:50,5322,2023-08-25 11:22:54
fp1,3,"Ocon braking turn 1. Not sure what he's doing. He might try to go again.",2023-08-25 11:22:30,7925,2023-08-25 11:22:52
fp1,3,"Confirmed. Ocon, two behind pushing. He aborted once again. Ocon, 1.5. Ocon, turn 3 behind you now.",2023-08-25 11:22:37,11701,2023-08-25 11:22:48
fp1,1,Next car to push is Norris at 2.5.,2023-08-25 11:22:40,7434,2023-08-25 11:22:47
fp1,1,"OK, recharge up. Obviously, look out for Daniel starting a lap behind you now. And then Ocon as well on the run. Ocon at 2.",2023-08-25 11:22:23,11253,2023-08-25 11:22:36
fp1,81,"Lando will open a lap three seconds behind. There's a 12 second gap behind him.",2023-08-25 11:22:28,8266,2023-08-25 11:22:36
fp1,23,"Okay, happy to keep pushing for now. You're cool next lap and we'll get by and then we'll have clean air.",2023-08-25 11:22:23,8053,2023-08-25 11:22:34
fp1,3,The tyres are cold as well. That was a good call.,2023-08-25 11:22:24,6218,2023-08-25 11:22:27
fp1,4,So big TIR behind us.,2023-08-25 11:22:20,4917,2023-08-25 11:22:25
fp1,3,"Max coming. Max coming. Pushing. Max coming. 1.5. OK, Max behind you.",2023-08-25 11:22:05,19168,2023-08-25 11:22:23
fp1,4,"Oscar Puchin, turn 11. And minor, white H3, position 8.",2023-08-25 11:22:09,11018,2023-08-25 11:22:19
fp1,10,"So yeah, that was Russell ahead. I think he's on low fuel.",2023-08-25 11:22:12,6965,2023-08-25 11:22:18
fp1,31,Five seconds. Four. Three to Verstappen. Two. Four seconds behind Verstappen. Suggest you go now.,2023-08-25 11:22:05,12576,2023-08-25 11:22:17
fp1,20,"I'm going to take a bit of a gap in the gap. Good to go, good to go.",2023-08-25 11:22:07,8117,2023-08-25 11:22:13
fp1,20,Try and make a gap if you can.,2023-08-25 11:22:02,5344,2023-08-25 11:22:05
fp1,63,"Don't let the cars behind through. They are going to be on fuel. Ocon's the next car. He's on 4. On 3, he's going to be on fuel as well. That's a decision call, isn't it? Affirm. So it'll be strat 2.",2023-08-25 11:21:49,17226,2023-08-25 11:22:05
fp1,16,"So, Bottas 3. Behind Bottas it's also good if you need it.",2023-08-25 11:21:50,9312,2023-08-25 11:22:04
fp1,31,Seven second gap behind if you need it.,2023-08-25 11:22:00,6112,2023-08-25 11:22:03
fp1,4,"Next car, Oscar. Turn 9. Approaching turn 10.",2023-08-25 11:21:55,9376,2023-08-25 11:22:03
fp1,3,"OK, Ocon, possibly pushing behind Magnussen, 2.5 behind. Ocon, coming soon. OK, he's taking Magnussen.",2023-08-25 11:21:51,13045,2023-08-25 11:22:03
fp1,14,"So you can use all of that gap. You've still got eight seconds behind you. Zhou is four ahead, five ahead. Behind you still got five. Will be go one. Albon four behind. Three, that's good.",2023-08-25 11:21:41,15072,2023-08-25 11:22:00
fp1,10,Not everyone might be on high fuel yet.,2023-08-25 11:21:53,7520,2023-08-25 11:22:00
fp1,11,"We're expecting seven time laps, seven time laps.",2023-08-25 11:21:50,6432,2023-08-25 11:21:58
fp1,39,"And gap in front is five seconds to Alonso. He's opening his lap now. It will be mode push. Try to build a gap to Alonso.",2023-08-25 11:21:47,11402,2023-08-25 11:21:56
fp1,10,There might be a few cars slowing down towards the end of the lap.,2023-08-25 11:21:45,9034,2023-08-25 11:21:52
fp1,16,"So it's for traffic, Sargeant, one second now. Behind Sargeant there will be a gap of four seconds to Bottas.",2023-08-25 11:21:33,12106,2023-08-25 11:21:51
fp1,20,"There is a six second, seven second gap behind Ocon to Norris, but it's likely it will close up at some point.",2023-08-25 11:21:38,10165,2023-08-25 11:21:50
fp1,23,"Who is this guy? That's Schwarzmann ahead. So he is on an out lap. So he's on new medium so he may push next lap on performance run.",2023-08-25 11:21:27,14026,2023-08-25 11:21:47
fp1,3,Offset zero. Happy with offset zero. Bottas now.,2023-08-25 11:21:40,7925,2023-08-25 11:21:47
fp1,4,"Verstappen, turn 8.",2023-08-25 11:21:44,4960,2023-08-25 11:21:46
fp1,14,"So you've got 10 seconds back behind.",2023-08-25 11:21:37,5813,2023-08-25 11:21:44
fp1,63,"Braking at 3. Now 2. He's also on fuel.",2023-08-25 11:21:41,5386,2023-08-25 11:21:44
fp1,63,Albon is coming through. He is on fuel. We suspect the other cars around you are also on fuel. Sargeant pushing. Sargeant at 3.2. And Valtteri. And Valtteri is pushing at 3.,2023-08-25 11:21:24,18805,2023-08-25 11:21:43
fp1,24,"Hamilton, four seconds in front. More push, more push.",2023-08-25 11:21:39,5898,2023-08-25 11:21:42
fp1,4,Verstappen approaching turn 7.,2023-08-25 11:21:38,5621,2023-08-25 11:21:42
fp1,3,"1.5, 1.5, 1.5, 1.5.",2023-08-25 11:21:35,6773,2023-08-25 11:21:40
fp1,14,"There's a chance Zhou's on high fuel but I don't know.",2023-08-25 11:21:32,6944,2023-08-25 11:21:39
fp1,16,"Albon 2. Watch for traffic. Watch for traffic with Albon. Behind him gap of 5 seconds to Sargeant. Behind Sargeant there will be a gap of 4 seconds to Bottas. Behind Bottas I believe there's around 7 seconds. So behind Bottas good gap. Sargeant 2.5. Watch for traffic with Sargeant. One second now to Sargeant. Watch for traffic with Sargeant.",2023-08-25 11:20:59,34314,2023-08-25 11:21:38
fp1,24,"Alonso 4 seconds in front, Alonso 5 seconds behind. Hamilton 3 seconds in front. Correction. So we are OK on traffic. Stay ahead of Alonso, he is now 2 seconds behind.",2023-08-25 11:21:21,18954,2023-08-25 11:21:37
fp1,3,"Bottas, 2.5.",2023-08-25 11:21:32,5066,2023-08-25 11:21:37
fp1,14,"So Albon's still 10 seconds back. There shouldn't be too much bunching ahead, so we'll definitely stay ahead of Albon. He's the first pushing car. So you've got two cars to start their lap ahead. They've both got reasonable gaps.",2023-08-25 11:21:15,18698,2023-08-25 11:21:37
fp1,44,"So he's in good track position. It'll be strat mode 2.",2023-08-25 11:21:29,6090,2023-08-25 11:21:33
fp1,3,Sargeant 1.5 coming now. Then Bottas 4.,2023-08-25 11:21:26,6986,2023-08-25 11:21:31
fp1,20,All cars hide fuel.,2023-08-25 11:21:27,5557,2023-08-25 11:21:31
fp1,44,"So, Joe, at three behind, you've got nine ahead, so it's good.",2023-08-25 11:21:24,6346,2023-08-25 11:21:30
fp1,22,Offset zero. OK. Charge off. Go.,2023-08-25 11:21:21,6090,2023-08-25 11:21:29
fp1,4,"Are they doing... just let me know if he's doing a long run or a short run or what. Understood. Verstappen low fuel, turn 2.",2023-08-25 11:21:15,13834,2023-08-25 11:21:28
fp1,10,"Keep the pace up now, please.",2023-08-25 11:21:18,8693,2023-08-25 11:21:26
fp1,20,Ocon still two seconds behind.,2023-08-25 11:21:21,6090,2023-08-25 11:21:26
fp1,11,Piastri looks to be low fuel in front.,2023-08-25 11:21:16,5621,2023-08-25 11:21:21
fp1,10,"There are already cars starting their time-lapse with the slow pit exit. We've got Sargeant going into turn 1 now. Watch out for Sargeant on exit. And then Bottas, two seconds behind you, time-lapse. One and a half seconds to Bottas. Watch out on exit.",2023-08-25 11:20:44,33824,2023-08-25 11:21:20
fp1,3,Sargeant 3.,2023-08-25 11:21:15,4896,2023-08-25 11:21:20
fp1,63,"So you've got nine seconds ahead. Albon behind three seconds. Now two. He's on fuel.",2023-08-25 11:21:10,10890,2023-08-25 11:21:19
fp1,20,"Suggest drop it back to 1.0. There's two seconds behind.",2023-08-25 11:21:13,7029,2023-08-25 11:21:19
fp1,24,Can you keep me updated with the seconds?,2023-08-25 11:21:15,6858,2023-08-25 11:21:18
fp1,22,Perez preparing 5.5.,2023-08-25 11:21:12,6496,2023-08-25 11:21:17
fp1,39,"Okay, Rob, so it looks like it's a mix of run plans out there. Low fuel and high fuel. We think that Albon, who is behind Charles right now, is on high fuel. He is one second behind you.",2023-08-25 11:21:00,16693,2023-08-25 11:21:15
fp1,11,"What's the gap? All clear. Gasly in front has gone.",2023-08-25 11:21:10,7712,2023-08-25 11:21:15
fp1,4,Swiftly ahead of you now. Verstappen opening a lap now.,2023-08-25 11:21:09,6858,2023-08-25 11:21:14
fp1,44,"So, Joe at four and a half seconds and then Alonso another five behind him. You've got seven ahead.",2023-08-25 11:21:05,9184,2023-08-25 11:21:13
fp1,3,"So it's Sargeant 5, Bottas 6.",2023-08-25 11:21:09,6325,2023-08-25 11:21:13
fp1,14,"So the first flying car is 12 seconds back. I think we'll try and stay ahead of him.",2023-08-25 11:21:02,7242,2023-08-25 11:21:11
fp1,20,"Next car, Bottas, is probably going to be with you at pit exit. Yeah, he's right alongside you. And then there's a gap. Yeah, good gap here. So, Ocon, three seconds behind if you want to drop back to him.",2023-08-25 11:20:56,15733,2023-08-25 11:21:10
fp1,3,"Sargeant, 5 behind.",2023-08-25 11:21:06,5088,2023-08-25 11:21:09
fp1,4,Ocon in turn 1 now. Close up pit exit.,2023-08-25 11:21:03,6944,2023-08-25 11:21:09
fp1,16,"So, Albon four seconds. Behind Albon there's a gap of another four seconds to Sargeant. Albon two and a half.",2023-08-25 11:20:47,13386,2023-08-25 11:21:05
